🔹 ERC-20 Token Transferleri 🔹

Block       Time                  From                                  To                                    Token  Amount     Tx Hash
5096614  15.02.2018 23:22:35  0x8c1ff3a8c6f8383225797b703cfa0fc39ecdc4a1  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  RCF (RCF)  75.0000  https://etherscan.io/tx/0x1f94b88f0e0e215fe0c53415e8c904a42a0cba8da72fd6bfc83b3551610bd144
5096621  15.02.2018 23:25:46  0x8c1ff3a8c6f8383225797b703cfa0fc39ecdc4a1  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Tria (TRIA)  75.0000  https://etherscan.io/tx/0xd2ddecec2298dac80a40be31d0c77b05103c484872d0e61cdce85ba1c243b81e
5189450  03.03.2018 17:24:20  0x0b333d67d99122747a9ffa1fc407bf569b9b525c  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  XRCF (XRCF)  1.0000  https://etherscan.io/tx/0xc9fb0cb3043cfe54d784dea45e0797c776979ccf91efab6e2b81209c197ddbc6
5194933  04.03.2018 15:36:26  0x30b1db93ddcc2cee962d00471527a4173a9033fe  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  XRCF (XRCF)  499.0000  https://etherscan.io/tx/0x90da55178a91fef31f807bfcaea55bff68509d9593324de224b2707f290de9cf
5224070  09.03.2018 14:18:59  0x8c1ff3a8c6f8383225797b703cfa0fc39ecdc4a1  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  RCF (RCF)  25.0000  https://etherscan.io/tx/0xaed61522d2456fefadba71cdf515db34c7b576d733c2452a02d6077a4aff8186
5335756  28.03.2018 10:19:15  0x5a859b6ed72c951de794b7514eda2a015284e04c  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Borgias Capital Fund (BCF)  500.0000  https://etherscan.io/tx/0xbe1c4fa397073e3afcee55419dd669c029982cbebd26ef5161ec9f10d1569a93
5574161  08.05.2018 00:15:38  0x0000000000000000000000000000000000000000  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Countinghouse Fund (CHT)  1235.0000  https://etherscan.io/tx/0xa43ac378a0ef11f8226d19e1593cf7bd9f5797c39caf9d869e674094a9f07f5d
5755121  08.06.2018 23:00:52  0x0000000000000000000000000000000000000000  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Countinghouse Fund (CHT)  4960.0000  https://etherscan.io/tx/0xfecf3ede043e4db4666e2b5c610608c4611fc25c908386aaa4c8dc1193f331e2
5784744  14.06.2018 04:21:49  0x0000000000000000000000000000000000000000  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  An Etheal Promo (HEALP)  911.0000  https://etherscan.io/tx/0xb450c1f00f738d832b6c48db538f1538f542833b34d0662059f9d2149b7659cb
5850917  25.06.2018 11:56:37  0xabba3d422132c0593d582b20e321ee6a7bfb1952  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Wolf Token (Wolf)  46.1000  https://etherscan.io/tx/0x155ab665487c353eeb53e05261d61963213a76e86af144db3f62784557abea1c
5955954  13.07.2018 12:22:17  0x8d12a197cb00d4747a1fe03395095ce2a5cc6819  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Countinghouse Fund (CHT)  3805.0000  https://etherscan.io/tx/0x347f7b9bcece69d8ff8862da6a19f03c274e53f0a1cdc91f429d4b5a832b2a41
5970811  15.07.2018 23:41:35  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  0x6f95882727ef6b4a4c1485ec374a00ae83fcb1a4  Countinghouse Fund (CHT)  4000.0000  https://etherscan.io/tx/0x8b6ac1665c99a23e9e00d4b00a049c920fe0eb2ff999b25e8e86bc5ea4f30773
5970821  15.07.2018 23:45:13  0x8d12a197cb00d4747a1fe03395095ce2a5cc6819  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Countinghouse Fund (CHT)  4000.0000  https://etherscan.io/tx/0xdc04ee6bb35df6a0867222b79238321bfbee69b6d59a6bda9d36db52e6cd7eb1
6074857  02.08.2018 15:17:23  0x43ce12056aa1e8372ab4abf0c0cc658d2d41077f  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Borgias Capital Fund (BCF)  502.9500  https://etherscan.io/tx/0x97b9f6bc38966cca8b57e0ae64fbc501bea119008657cfe9ad65c1e3b56080a5
6134381  12.08.2018 16:47:44  0x8d12a197cb00d4747a1fe03395095ce2a5cc6819  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Countinghouse Fund (CHT)  7500.0000  https://etherscan.io/tx/0x6e4122f6ec1f0c6f6b13542b0a71efad41774a1234ff4a2afe733eb264fc1716
6150475  15.08.2018 09:54:39  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  0x8d12a197cb00d4747a1fe03395095ce2a5cc6819  Countinghouse Fund (CHT)  10000.0000  https://etherscan.io/tx/0x336144fcf67a6a4dfb0d8743abaf0c38285e0e5529c78b2e1663d6a6511305a5
6169010  18.08.2018 13:18:15  0x8d12a197cb00d4747a1fe03395095ce2a5cc6819  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Countinghouse Fund (CHT)  2500.0000  https://etherscan.io/tx/0x983448877b1d36547a5fd0619342f55487f153e324d2989446e1517faf55e567
6180133  20.08.2018 10:21:44  0x8d12a197cb00d4747a1fe03395095ce2a5cc6819  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Countinghouse Fund (CHT)  4000.0000  https://etherscan.io/tx/0x0214f3af03abc531b7b6aa675ec38371e19fe4c44f6935b683d8dc905b63ac6d
6200654  23.08.2018 21:44:46  0xc823eae282977125ab7a04ff9f2aa89dada9bd41  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  www.pnztrust.com (www.pnztrust.com)  1000000.0000  https://etherscan.io/tx/0xda5a0afd74b1c58c4ba278caab541f158b8851ef9abe8f5e86ed794aafccd3be
6225923  28.08.2018 03:46:55  0x0000000000000000000000000000000000000000  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Bulleon Promo Token (BULLEON PROMO)  365.0000  https://etherscan.io/tx/0x5dd887cc39923aaa7ffe0e18a990c72bedc1f9ebe9d32448221d77aa2dd4f557
6268860  04.09.2018 09:40:24  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  0x8d12a197cb00d4747a1fe03395095ce2a5cc6819  Countinghouse Fund (CHT)  10168.9300  https://etherscan.io/tx/0xe4bc3bac7ad96aac6b103aace21a88d0e589416bccc586de656ca083a29a5573
6278468  06.09.2018 00:20:13  0x8d12a197cb00d4747a1fe03395095ce2a5cc6819  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Countinghouse Fund (CHT)  11168.9300  https://etherscan.io/tx/0x029e5a3a934486f39e94c9acc41b1f20f47bcdd970bd95a7739f036edfd033f2
6329822  14.09.2018 14:07:30  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  0x8d12a197cb00d4747a1fe03395095ce2a5cc6819  Countinghouse Fund (CHT)  15000.0000  https://etherscan.io/tx/0xbe71a25db4d0c3f5f36447a1720e2b7e925848e51354e2a7cf4cc12e2ac70636
6354685  18.09.2018 16:41:24  0x0861fca546225fbf8806986d211c8398f7457734  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Countinghouse Fund (CHT)  9984.0000  https://etherscan.io/tx/0xe346974ed08965b723b3969f571bbd038ce6d5827439eccda30722bddd1a9e3e
6354696  18.09.2018 16:43:34  0x0861fca546225fbf8806986d211c8398f7457734  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Countinghouse Fund (CHT)  4987.3000  https://etherscan.io/tx/0x9ca3ae6946708c0c6d3d12639d5d5f94a45a01683aa49ef0dfbd4942f006e4cf
6356072  18.09.2018 22:15:16  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  0x8d12a197cb00d4747a1fe03395095ce2a5cc6819  Countinghouse Fund (CHT)  9614.1600  https://etherscan.io/tx/0x45af9aad1bb622ab2a6f60ec291cc3a8bf290231f6f86ac5b2010deca7d9768f
6368059  20.09.2018 21:40:29  0x8d12a197cb00d4747a1fe03395095ce2a5cc6819  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Countinghouse Fund (CHT)  9250.0000  https://etherscan.io/tx/0xfaa7fc84ccb8947901392a77c006b03351f23922ac6fac1bf1faaca6198ef280
6405048  26.09.2018 23:42:08  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  0x8d12a197cb00d4747a1fe03395095ce2a5cc6819  Countinghouse Fund (CHT)  389.1700  https://etherscan.io/tx/0xcbf62c0cf80ed144759ce65d2489264b93265b39c0d21031f38001323e76c0dc
